"","file_name","pNameStability"
"337","obj332popcorn.jpg",1
"338","obj333popsicle.jpg",0.5
"339","obj334porcupine.jpg",0.666666666666667
"340","obj335pot.jpg",0.416666666666667
"341","obj336potato.jpg",0.916666666666667
"342","obj337present.jpg",0.92
"343","obj338priest.jpg",0.761904761904762
"344","obj339pumpkin.jpg",1
"345","obj340purse.jpg",0.52
"346","obj341pyramid.jpg",1
"347","obj342queen.jpg",0.96
"348","obj343rabbit.jpg",0.96
"349","obj344raccoon.jpg",0.904761904761905
"350","obj345radio.jpg",0.833333333333333
"351","obj346radish.jpg",0.578947368421053
"352","obj347rain.jpg",0.8
"353","obj348rainbow.jpg",1
"354","obj349rake.jpg",0.916666666666667
"355","obj350razor.jpg",0.761904761904762
"356","obj351recordplayer.jpg",0.647058823529412
"357","obj352refrigerator.jpg",0.96
"358","obj353rhinoceros.jpg",0.75
"359","obj354gun.jpg",0.8
"360","obj355ring.jpg",1
"361","obj356road.jpg",0.96
"362","obj357robot.jpg",1
"363","obj358rock.jpg",0.916666666666667
"364","obj359rocket.jpg",0.92
"365","obj360rockingchair.jpg",0.68
"366","obj361rollerskate.jpg",0.666666666666667
"367","obj362rollingpin.jpg",1
"368","obj363roof.jpg",0.869565217391304
"369","obj364rooster.jpg",0.48
"370","obj365rope.jpg",1
"371","obj366rose.jpg",0.72
"372","obj367rug.jpg",0.8
"373","obj368ruler.jpg",1
"374","obj369saddle.jpg",0.954545454545455
"375","obj370safe.jpg",0.791666666666667
"376","obj371safetypin.jpg",0.478260869565217
"377","obj372sailboat.jpg",0.56
"378","obj373sailor.jpg",0.875
"379","obj374salt.jpg",0.791666666666667
"380","obj375sandwich.jpg",1
"381","obj376saw.jpg",1
"382","obj377saxophone.jpg",0.8
"383","obj378scale.jpg",0.904761904761905
"384","obj379scarf.jpg",1
"385","obj380scissors.jpg",1
"386","obj381scorpion.jpg",0.96
"387","obj382screw.jpg",0.72
"388","obj383screwdriver.jpg",0.88
"389","obj384seahorse.jpg",0.96
"390","obj385seal.jpg",0.833333333333333
"391","obj386seesaw.jpg",1
"392","obj387sewingmachine.jpg",0.954545454545455
"393","obj388shark.jpg",1
"394","obj389sheep.jpg",0.52
"395","obj390shell.jpg",0.88
"396","obj391boat.jpg",0.541666666666667
"397","obj392shirt.jpg",0.64
"398","obj393shoe.jpg",1
"399","obj394shoulder.jpg",0.708333333333333
"400","obj395shovel.jpg",0.88
"401","obj396shower.jpg",0.92
"402","obj397sink.jpg",1
"403","obj398skateboard.jpg",0.96
"404","obj399skeleton.jpg",1
"405","obj400skirt.jpg",0.833333333333333
"406","obj401skis.jpg",0.96
"407","obj402skunk.jpg",0.916666666666667
"408","obj403sled.jpg",0.636363636363636
"409","obj404slide.jpg",1
"410","obj405slingshot.jpg",0.85
"411","obj406slipper.jpg",0.916666666666667
"412","obj407smoke.jpg",0.56
"413","obj408snail.jpg",0.96
"414","obj409snake.jpg",1
"415","obj410snowman.jpg",0.96
"416","obj411sock.jpg",0.958333333333333
"417","obj412couch.jpg",0.72
"418","obj413soldier.jpg",0.72
"419","obj414spaghetti.jpg",0.88
"420","obj415spatula.jpg",0.684210526315789
"421","obj416spider.jpg",0.92
"422","obj417thread.jpg",0.636363636363636
"423","obj418spoon.jpg",0.96
"424","obj419squirrel.jpg",0.96
"425","obj420stairs.jpg",0.76
"426","obj421statue.jpg",0.84
"427","obj422steeringwheel.jpg",0.583333333333333
"428","obj423stethoscope.jpg",1
"429","obj424stocking.jpg",0.904761904761905
"430","obj425stool.jpg",0.56
"431","obj426stove.jpg",0.76
"432","obj427strawberry.jpg",1
"433","obj428stroller.jpg",0.608695652173913
"434","obj429submarine.jpg",0.84
"435","obj430suitcase.jpg",0.75
"436","obj431sun.jpg",0.96
"437","obj432swan.jpg",0.916666666666667
"438","obj433sweater.jpg",0.84
"439","obj434swing.jpg",0.88
"440","obj435sword.jpg",0.916666666666667
"441","obj436needle.jpg",0.64
"442","obj437table.jpg",1
"443","obj438tail.jpg",0.76
"444","obj439tank.jpg",1
"445","obj440taperecorder.jpg",0.285714285714286
"446","obj441teapot.jpg",0.863636363636364
"447","obj442tear.jpg",0.72
"448","obj443teepee.jpg",0.727272727272727
"449","obj444teeth.jpg",0.76
"450","obj445telephone.jpg",0.88
"451","obj446telescope.jpg",0.80952380952381
"452","obj447tv.jpg",0.68
"453","obj448tennisracket.jpg",0.76
"454","obj449tent.jpg",1
"455","obj450thermos.jpg",0.909090909090909
"456","obj451thimble.jpg",0.842105263157895
"457","obj452thumb.jpg",1
"458","obj453tie.jpg",0.92
"459","obj454tiger.jpg",0.8
"460","obj455tire.jpg",0.48
"461","obj456toaster.jpg",1
"462","obj457toe.jpg",0.833333333333333
"463","obj458toilet.jpg",1
"464","obj459tomato.jpg",1
"465","obj460grave.jpg",0.8
"466","obj461toothbrush.jpg",0.88
"467","obj462top.jpg",0.823529411764706
"468","obj463towel.jpg",0.88
"469","obj464railroadtracks.jpg",0.44
"470","obj465tractor.jpg",0.869565217391304
"471","obj466stoplight.jpg",0.84
"472","obj467train.jpg",0.96
"473","obj468trashcan.jpg",0.76
"474","obj469tree.jpg",1
"475","obj470tripod.jpg",0.75
"476","obj471trophy.jpg",0.625
"477","obj472truck.jpg",0.541666666666667
"478","obj473trumpet.jpg",0.833333333333333
"479","obj474chest.jpg",0.52
"480","obj475turkey.jpg",0.826086956521739
"481","obj476turtle.jpg",0.6
"482","obj477tweezers.jpg",0.956521739130435
"483","obj478typewriter.jpg",1
"484","obj479umbrella.jpg",1
"485","obj480unicorn.jpg",0.96
"486","obj481unicycle.jpg",0.869565217391304
"487","obj482vacuum.jpg",0.76
"488","obj483vase.jpg",0.875
"489","obj484vest.jpg",0.64
"490","obj485violin.jpg",0.869565217391304
"491","obj486volcano.jpg",1
"492","obj487waffle.jpg",0.642857142857143
"493","obj488wagon.jpg",0.583333333333333
"494","obj489waiter.jpg",0.96
"495","obj490bricks.jpg",0.88
"496","obj491wallet.jpg",0.869565217391304
"497","obj492walnut.jpg",0.7
"498","obj493walrus.jpg",0.714285714285714
"499","obj494closet.jpg",0.64
"500","obj495washingmachine.jpg",0.695652173913043
"501","obj496watch.jpg",0.958333333333333
"502","obj497wateringcan.jpg",1
"503","obj498watermelon.jpg",0.666666666666667
"504","obj499spiderweb.jpg",0.6
"505","obj500well.jpg",1
"506","obj501whale.jpg",0.92
"507","obj502wheat.jpg",0.68
"508","obj503wheel.jpg",0.92
"509","obj504wheelbarrow.jpg",0.91304347826087
"510","obj505wheelchair.jpg",0.958333333333333
"511","obj506whip.jpg",0.791666666666667
"512","obj507whistle.jpg",1
"513","obj508wig.jpg",0.875
"514","obj509windmill.jpg",0.958333333333333
"515","obj510window.jpg",1
"516","obj511glass.jpg",0.64
"517","obj512wing.jpg",0.84
"518","obj513witch.jpg",0.96
"519","obj514wolf.jpg",0.76
"520","obj515woman.jpg",0.92
"521","obj516worm.jpg",0.92
"522","obj517wrench.jpg",0.75
"523","obj518yoyo.jpg",0.916666666666667
"524","obj519zebra.jpg",0.96
"525","obj520zipper.jpg",0.958333333333333
